run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,invariant_failures
monte_carlo,paper_core_mc_0032,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,200,0,21,primary,2.867256043393693937293501507E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0033,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,25,0,18,primary,8.902541598314049733049482016E-30,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0034,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,25,15,primary,1.0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0035,Randomized active-LP cancellation path.,reference_parallel_lmsr,12,200,25,19,primary,0E-81,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0036,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,50,19,primary,8E-80,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0037,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,24,primary,3.795861226416461676415367032E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0038,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,21,primary,6.657960577604921176543578076E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0039,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,50,17,primary,1.710066418578167609176287776E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0040,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,50,0,22,primary,1.101247057084738219630317922E-28,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0041,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,16,primary,4.848825163586693396310149690E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0042,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,0,15,primary,5.495538140732590317503110794E-30,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0043,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,50,25,26,primary,3.955061355353809250372268227E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0044,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,25,19,primary,1.039099541349144840760917994E-28,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0045,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,25,25,15,primary,6.818704738004790448381742757E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0046,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,25,17,primary,1.119950059704019367934069373E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0047,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,0,13,primary,5.699249554541504078718041613E-30,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0048,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,50,0,12,primary,6E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0049,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,50,21,primary,3.476571786623656295091740606E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0050,Randomized active-LP cancellation path.,reference_parallel_lmsr,5,100,50,18,primary,9.824617161981882378952555417E-30,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0051,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,200,50,28,primary,3.867652627556264570160486906E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0052,Randomized active-LP cancellation path.,reference_parallel_lmsr,16,100,50,27,primary,6.145914613796429342940578461E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0053,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,25,19,primary,3.165991628949669506246076235E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0054,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,0,14,primary,0E-81,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0055,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,0,20,primary,4.224473214048229264976080358E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0056,Randomized active-LP cancellation path.,reference_parallel_lmsr,5,25,25,19,primary,4E-80,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0057,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,50,12,primary,0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0058,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,0,18,primary,7.443207733508470309582176435E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0059,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,0,17,primary,5E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0060,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,15,primary,1E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0061,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,50,20,primary,2.764314588640623926498259715E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0062,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,50,21,primary,3.019378331163342642789723937E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0063,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,200,50,20,primary,1.739617900587945480120839286E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0064,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,0,15,primary,1.492323944750577164373375961E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0065,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,25,25,20,primary,3.820823713380365441419244914E-30,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0066,Randomized active-LP cancellation path.,reference_parallel_lmsr,16,200,0,16,primary,0E-81,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0067,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,0,15,primary,2.459042162330224995660642811E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0068,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,0,17,primary,0.0,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0069,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,25,25,15,primary,0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0070,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,50,50,14,primary,2.055953356805313827880251376E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0071,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,0,24,primary,3.587954606664333261943070906E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0072,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,25,14,primary,9E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0073,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,0,18,primary,3.072379438783840191002938291E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0074,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,50,16,primary,6E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0075,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,25,15,primary,4E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0076,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,0,16,primary,1.717133963178990883524453859E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0077,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,200,50,24,primary,2.479586127208315390662477804E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0078,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,50,22,primary,4.534942100318643047219682809E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0079,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,50,21,primary,3.040212412421792875662200794E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0080,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,25,17,primary,1E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0081,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,50,25,19,primary,2.127945414894029046455462333E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0082,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,0,21,primary,2.804225297077794490876780479E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0083,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,200,25,22,primary,8.023683690948412626618686960E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0084,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,25,25,21,primary,7.221283595732554159055416667E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0085,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,25,25,19,primary,2.531902607484954406679103743E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0086,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,25,50,16,primary,1.065915948986345721307821653E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0087,Randomized active-LP cancellation path.,reference_parallel_lmsr,16,100,0,26,primary,3E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0088,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,50,0,18,primary,3.642012739125469718327762495E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0089,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,25,50,20,primary,5.228189326029240897309725790E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0090,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,50,26,primary,4.107635551199843486539658558E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0091,Randomized active-LP cancellation path.,reference_parallel_lmsr,16,50,50,29,primary,2.125376101651003606514840382E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0092,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,200,25,20,primary,1.233746389635223793861377173E-28,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0093,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,25,15,primary,2.035238609864677647381064168E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0094,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,25,25,13,primary,0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0095,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,25,0,17,primary,9.106999986356655910882359328E-30,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0096,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,25,17,primary,2.607905955277963068860879317E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0097,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,50,16,primary,1.874767197063842813139705908E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0098,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,200,50,18,primary,0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0099,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,25,19,primary,3.536579425332415188595423768E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0100,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,100,0,22,primary,8.395578061907315381041836114E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0101,Randomized active-LP cancellation path.,reference_parallel_lmsr,16,100,50,26,primary,1.049166441095268945177523598E-28,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0102,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,0,18,primary,6E-80,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0103,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,0,14,primary,0E-81,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0104,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,25,21,primary,2.044181654736505492064396059E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0105,Randomized active-LP cancellation path.,reference_parallel_lmsr,12,50,50,24,primary,2E-80,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0106,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,100,25,13,primary,7E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0107,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,0,20,primary,1.429043498404738225499067556E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0108,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,150,25,18,primary,4.265328865854363389063499334E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0109,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,50,17,primary,5.543083659893535157284836581E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0110,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,200,50,23,primary,5.753232532096242581294781147E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0111,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,18,primary,0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0112,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,25,19,primary,2.927589605395964137720580448E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0113,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,50,25,17,primary,7.515196512775177716661977983E-30,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0114,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,25,0,15,primary,4.247253046483989661065160928E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0115,Randomized active-LP cancellation path.,reference_parallel_lmsr,12,150,0,24,primary,4.892417537730979166116318516E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0116,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,25,15,primary,3.075688163117685004905540464E-30,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0117,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,25,20,primary,2E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0118,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,150,25,21,primary,9.989583862352322038465619700E-30,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0119,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,25,19,primary,4.892417537730979166116318516E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0120,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,25,14,primary,2E-80,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0121,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,50,0,23,primary,2.882271977573992089211828629E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0122,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,25,14,primary,9E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0123,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,0,19,primary,1.1E-79,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0124,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,25,23,primary,3.174413212304894162505460512E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0125,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,0,16,primary,3.064897161904353222018129281E-29,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0126,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,25,22,primary,6.942493153755997048366768862E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0127,Randomized active-LP cancellation path.,reference_parallel_lmsr,12,50,25,18,primary,2.575577215930126074014156637E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0128,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,50,0,11,primary,5.468207945934379076560811656E-30,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0129,Randomized active-LP cancellation path.,reference_parallel_lmsr,5,25,25,24,primary,7.414610851093334767498444217E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0130,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,0,17,primary,1.551060356064762463333112200E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0131,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,25,18,primary,3.032029913043546759532567567E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0132,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,200,0,18,primary,8.595401553391613893959828451E-30,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0133,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,200,0,23,primary,7.482230762444847963881650842E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0134,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,150,50,18,primary,1.169971982678291633117242800E-28,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0135,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,25,21,primary,5.852549744897881712830895855E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0136,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,16,primary,1.146752880489581555791471124E-28,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0137,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,25,17,primary,5.520681419714118495495454370E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0138,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,25,13,primary,4.945545587874652466136908943E-29,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0139,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,25,17,primary,2.269157838983813558339605111E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0140,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,0,16,primary,7E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0141,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,100,25,14,primary,1.200411760320168402029069392E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0142,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,150,0,21,primary,1.543277464172325796532524946E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0143,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,50,25,22,primary,3.214069389660462255895441707E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0144,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,200,50,20,primary,2.170693239351510856418879077E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0145,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,25,25,13,primary,0E-80,True,True,2,True,1,0,0,0
monte_carlo,paper_core_mc_0146,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,50,17,primary,1.643875218335881168281015038E-29,True,True,3,True,1,0,0,0
monte_carlo,paper_core_mc_0147,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,0,24,primary,1.051547452685565016618859617E-28,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0148,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,50,19,primary,3.781176344645596975427201100E-29,True,True,5,True,1,0,0,0
monte_carlo,paper_core_mc_0149,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,50,16,primary,2.707926126131313218985936116E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0150,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,25,0,20,primary,5.963570524179041263612604426E-29,True,True,4,True,1,0,0,0
monte_carlo,paper_core_mc_0151,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,25,50,14,primary,5.042720169232459110279414860E-29,True,True,2,True,1,0,0,0
