run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,divergence_implemented,divergence_max_price_entry_diff,divergence_max_quote_diff,divergence_max_nav_diff,divergence_max_nav_per_deposit_diff,divergence_solvency_match,invariant_failures
monte_carlo,paper_core_mc_0012,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,12,50,0,24,primary,1E-80,True,True,4,True,1,0,0,True,6.384805199652037467774895226E-29,3.772713881512570090108679116E-27,1E-26,1E-28,True,0
monte_carlo,paper_core_mc_0013,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,100,0,14,primary,3.264764359105033522314688567E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0013,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,100,0,14,primary,3E-80,True,True,3,True,1,0,0,True,2.905037157196169220192205515E-29,7.689499516869492745288799449E-27,1E-26,1E-27,True,0
monte_carlo,paper_core_mc_0014,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,50,25,15,primary,3E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0014,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,50,25,15,primary,2E-80,True,True,2,True,1,0,0,True,5E-80,1.219993765631244193287348003E-26,0,0,True,0
monte_carlo,paper_core_mc_0015,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,200,50,18,primary,1E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0015,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,12,200,50,18,primary,1E-81,True,True,2,True,1,0,0,True,9.344615680954418578044266924E-30,3.736934111864479457498855357E-27,0,1E-28,True,0
monte_carlo,paper_core_mc_0016,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,150,25,19,primary,1.480738044380682856067302931E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0016,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,8,150,25,19,primary,1E-80,True,True,4,True,1,0,0,True,1.105393492491214303433117810E-28,5.629578603353301616091934266E-27,1E-25,4E-28,True,0
monte_carlo,paper_core_mc_0017,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,25,50,19,primary,7.292239352434310068965936688E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0017,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,25,50,19,primary,1E-80,True,True,3,True,1,0,0,True,7.292239352434310068965936688E-29,1.571467885299797686128578010E-26,1E-25,1E-27,True,0
monte_carlo,paper_core_mc_0018,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,50,18,primary,4.577005494270992786846887984E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0018,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,150,50,18,primary,0E-80,True,True,4,True,1,0,0,True,6.673201365525426964601717941E-29,6.337975904851449534254842854E-27,1E-25,1E-27,True,0
monte_carlo,paper_core_mc_0019,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,50,50,21,primary,1.4E-79,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0019,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,16,50,50,21,primary,1E-80,True,True,4,True,1,0,0,True,1.703032688967537011223306672E-29,2.582976174976288501601220847E-27,0,1E-28,True,0
monte_carlo,paper_core_mc_0020,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,15,primary,1E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0020,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,150,0,15,primary,0E-80,True,True,2,True,1,0,0,True,1E-80,1.320754703598514135623325262E-26,0,0,True,0
monte_carlo,paper_core_mc_0021,Randomized active-LP cancellation path.,reference_parallel_lmsr,12,100,50,20,primary,2.212780987385329102348199059E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0021,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,12,100,50,20,primary,2E-80,True,True,5,True,1,0,0,True,3.192464844782041740002729091E-29,4.257485106870273978320609514E-27,0,0,True,0
monte_carlo,paper_core_mc_0022,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,0,16,primary,2.163660420782297792865247396E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0022,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,5,200,0,16,primary,2E-80,True,True,3,True,1,0,0,True,5.960726101582232515661483130E-29,8.796039458368360639387446556E-27,0,0,True,0
monte_carlo,paper_core_mc_0023,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,25,21,primary,7.063585467477576081596152915E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0023,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,200,25,21,primary,0E-80,True,True,4,True,1,0,0,True,5.403489908749745854477134434E-29,6.813645473966001084505414652E-27,0,0,True,0
monte_carlo,paper_core_mc_0024,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,150,50,23,primary,3.105029316521551472909433163E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0024,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,16,150,50,23,primary,2E-80,True,True,5,True,1,0,0,True,6.699215001103513063120071852E-29,3.343780279681253256399328945E-27,1E-25,6E-28,True,0
monte_carlo,paper_core_mc_0025,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,200,25,20,primary,3.323627377144393565317101231E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0025,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,5,200,25,20,primary,4E-80,True,True,5,True,1,0,0,True,6.073599919333329930231331829E-29,9.775198328663471158547197120E-27,0,0,True,0
monte_carlo,paper_core_mc_0026,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,50,50,16,primary,4E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0026,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,3,50,50,16,primary,0E-80,True,True,2,True,1,0,0,True,4E-80,1.153278263675245681199807920E-26,1E-26,1E-28,True,0
monte_carlo,paper_core_mc_0027,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,150,50,19,primary,2.615823360614098146445680361E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0027,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,16,150,50,19,primary,1E-80,True,True,4,True,1,0,0,True,5.322085739878300306769008932E-29,3.483519703855347465578486601E-27,1E-25,0,True,0
monte_carlo,paper_core_mc_0028,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,200,50,13,primary,3.446168272662058902488241072E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0028,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,200,50,13,primary,2E-80,True,True,3,True,1,0,0,True,3.792949680850697923348199097E-29,1.508138442902248265784811352E-26,1E-26,1E-27,True,0
monte_carlo,paper_core_mc_0029,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,50,50,18,primary,1.795535551494481464988599375E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0029,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,16,50,50,18,primary,1E-81,True,True,3,True,1,0,0,True,4.679249913795192926366894003E-29,3.375130237973499715436065277E-27,0,0,True,0
monte_carlo,paper_core_mc_0030,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,150,0,17,primary,3.823305975131101562352955638E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0030,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,5,150,0,17,primary,2E-80,True,True,4,True,1,0,0,True,1.891909369436927743085048520E-28,9.155844464021174004749544653E-27,1E-25,4E-28,True,0
monte_carlo,paper_core_mc_0031,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,0,16,primary,1.188042202456457841228102994E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0031,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,200,0,16,primary,2E-80,True,True,3,True,1,0,0,True,2.984221348731609518505394100E-29,5.442560536475888150120493493E-27,0,1E-27,True,0
monte_carlo,paper_core_mc_0032,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,200,0,21,primary,2.867256043393693937293501507E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0032,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,12,200,0,21,primary,3E-80,True,True,4,True,1,0,0,True,5.212226852547200339770357880E-29,4.359706549016980895664991418E-27,1E-25,1E-27,True,0
monte_carlo,paper_core_mc_0033,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,25,0,18,primary,8.902541598314049733049482016E-30,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0033,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,16,25,0,18,primary,1E-80,True,True,4,True,1,0,0,True,3.486404083288260253381139149E-29,2.812748415043589564370078232E-27,0,0,True,0
monte_carlo,paper_core_mc_0034,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,25,15,primary,1.0E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0034,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,12,100,25,15,primary,1E-80,True,True,2,True,1,0,0,True,1.260363500913863688693746526E-29,2.834258513991446490635701822E-27,1E-26,1E-28,True,0
monte_carlo,paper_core_mc_0035,Randomized active-LP cancellation path.,reference_parallel_lmsr,12,200,25,19,primary,0E-81,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0035,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,12,200,25,19,primary,1E-80,True,True,2,True,1,0,0,True,1.230786632789306186127875306E-29,1.286207408422003996333912424E-27,1E-26,0,True,0
monte_carlo,paper_core_mc_0036,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,100,50,19,primary,8E-80,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0036,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,12,100,50,19,primary,2E-80,True,True,3,True,1,0,0,True,9.851275698311287495404363258E-30,2.825238717654235639469573958E-27,1E-25,0,True,0
monte_carlo,paper_core_mc_0037,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,0,24,primary,3.795861226416461676415367032E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0037,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,150,0,24,primary,3E-80,True,True,5,True,1,0,0,True,1.380117418641017163306264862E-28,1.302765219716568446910317547E-26,1E-26,2E-28,True,0
monte_carlo,paper_core_mc_0038,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,21,primary,6.657960577604921176543578076E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0038,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,150,25,21,primary,2E-80,True,True,4,True,1,0,0,True,1.229344682912880086058143408E-28,1.667684646428722437104824047E-26,1E-26,2E-28,True,0
monte_carlo,paper_core_mc_0039,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,25,50,17,primary,1.710066418578167609176287776E-29,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0039,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,12,25,50,17,primary,2E-80,True,True,3,True,1,0,0,True,3.404501632941985500788407290E-29,4.038992058009292351470886434E-27,1E-26,1E-27,True,0
monte_carlo,paper_core_mc_0040,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,50,0,22,primary,1.101247057084738219630317922E-28,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0040,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,3,50,0,22,primary,2E-80,True,True,4,True,1,0,0,True,4.007525500495217247732354800E-28,1.134940285158822648756182634E-26,2E-26,2E-28,True,0
monte_carlo,paper_core_mc_0041,Randomized active-LP resolved market path.,reference_parallel_lmsr,3,150,25,16,primary,4.848825163586693396310149690E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0041,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,3,150,25,16,primary,2E-80,True,True,4,True,1,0,0,True,7.079176704954617054971142154E-29,1.359510081810886131399283146E-26,1E-26,1E-28,True,0
monte_carlo,paper_core_mc_0042,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,0,15,primary,5.495538140732590317503110794E-30,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0042,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,200,0,15,primary,0E-80,True,True,3,True,1,0,0,True,2.577513029497333786665279047E-29,4.670321371850832892223715965E-27,0,0,True,0
monte_carlo,paper_core_mc_0043,Randomized active-LP cancellation path.,reference_parallel_lmsr,3,50,25,26,primary,3.955061355353809250372268227E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0043,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,3,50,25,26,primary,2E-80,True,True,4,True,1,0,0,True,5.043259705307728254718544598E-29,1.596583866035813268546080727E-26,1E-26,4E-28,True,0
monte_carlo,paper_core_mc_0044,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,200,25,19,primary,1.039099541349144840760917994E-28,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0044,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,200,25,19,primary,0E-80,True,True,3,True,1,0,0,True,4.677736012519736167271976837E-29,6.624319523596425428126542084E-27,1E-25,4E-28,True,0
monte_carlo,paper_core_mc_0045,Randomized active-LP resolved market path.,reference_parallel_lmsr,16,25,25,15,primary,6.818704738004790448381742757E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0045,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,16,25,25,15,primary,2E-80,True,True,4,True,1,0,0,True,5.349867286829610308304664267E-29,3.208414909916499915773478678E-26,0,0,True,0
monte_carlo,paper_core_mc_0046,Randomized active-LP resolved market path.,reference_parallel_lmsr,12,150,25,17,primary,1.119950059704019367934069373E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0046,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,12,150,25,17,primary,2E-80,True,True,5,True,1,0,0,True,3.641381919757042445029366678E-29,3.699760344835927325242549197E-27,0,0,True,0
monte_carlo,paper_core_mc_0047,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,150,0,13,primary,5.699249554541504078718041613E-30,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0047,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,150,0,13,primary,0E-80,True,True,2,True,1,0,0,True,2.804595183246730498035607040E-30,1.592931450662086269645383742E-27,0,0,True,0
monte_carlo,paper_core_mc_0048,Randomized active-LP resolved market path.,reference_parallel_lmsr,8,50,0,12,primary,6E-80,True,True,2,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0048,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,8,50,0,12,primary,2E-80,True,True,2,True,1,0,0,True,2.895376981249323452815511405E-29,5.800820006306708721014994854E-27,1E-25,0,True,0
monte_carlo,paper_core_mc_0049,Randomized active-LP resolved market path.,reference_parallel_lmsr,5,100,50,21,primary,3.476571786623656295091740606E-29,True,True,4,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0049,Randomized active-LP resolved market path.,global_state_fungible_fees_cohort_residual,5,100,50,21,primary,3E-80,True,True,4,True,1,0,0,True,6.921317189304569718079811926E-29,1.017432666772313148770937905E-26,1E-25,1E-27,True,0
monte_carlo,paper_core_mc_0050,Randomized active-LP cancellation path.,reference_parallel_lmsr,5,100,50,18,primary,9.824617161981882378952555417E-30,True,True,3,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0050,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,5,100,50,18,primary,4E-80,True,True,3,True,1,0,0,True,5.523854910447521188846573592E-29,9.833882972719270745749698732E-27,1E-26,2E-28,True,0
monte_carlo,paper_core_mc_0051,Randomized active-LP cancellation path.,reference_parallel_lmsr,8,200,50,28,primary,3.867652627556264570160486906E-29,True,True,5,True,1,0,0,False,,,,,,0
monte_carlo,paper_core_mc_0051,Randomized active-LP cancellation path.,global_state_fungible_fees_cohort_residual,8,200,50,28,primary,3E-80,True,True,5,True,1,0,0,True,5.407914297993506018497971167E-29,5.922524914294012289796630582E-27,1E-26,1E-28,True,0
monte_carlo,paper_core_mc_0052,Randomized active-LP cancellation path.,reference_parallel_lmsr,16,100,50,27,primary,6.145914613796429342940578461E-29,True,True,5,True,1,0,0,False,,,,,,0
